cat_id,cat_name,artist_id,artist_name,genres,face_count,face_id,face_pitch,face_yaw,face_roll,face_gender,face_glasses,face_height,face_width,face_beard,face_moustache,face_sideburns,face_smile
country,Country,7vCtweS8UVAXTyau2j0rDT,Josh Turner,contemporary country;country;country christmas;country road;modern country rock,1,cbbaaf44-1828-432d-adda-aed190d92d37,0.0,4.6,0.5,male,NoGlasses,156,156,0.4,0.4,0.3,0.0
country,Country,25MYbTsDB9aQ70l6VqNKOR,Jackie Lee,chicago soul;contemporary country;lift kit,1,58f5a1d9-b9fa-4e07-9064-32293ca753fb,0.0,-14.1,-9.4,male,NoGlasses,184,184,0.5,0.3,0.3,0.002
country,Country,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,contemporary country;country;country road;modern country rock;neo mellow;pop rock,1,b6e6ed43-77e6-4329-bc03-dc60b4e971cd,0.0,21.8,-11.9,male,NoGlasses,78,78,0.3,0.5,0.5,0.013
country,Country,6TFhESBLRTi95wmI1dRFVt,Brooke Eden,contemporary country;lift kit,1,4860a3e3-f83f-46ac-8db7-7658cb7fb296,0.0,23.7,0.6,female,NoGlasses,181,181,0.0,0.0,0.0,0.0
country,Country,10I1X1Vygp2J6R4jP5gF10,Chris Bandi,lift kit,1,17b47cf4-b46c-457c-a158-9a0df27b8ec2,0.0,2.1,-9.4,male,NoGlasses,117,117,0.5,0.4,0.3,0.0
country,Country,3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,contemporary country;country;country road;modern country rock,1,3a35bca8-9e2f-4906-be98-d55f1bbc39fd,0.0,26.8,-6.8,female,NoGlasses,91,91,0.0,0.0,0.0,0.751
country,Country,1nYvElumwIjMkOczb985bq,Charlie Worsham,contemporary country;country road;lift kit;modern country rock,1,89e9e0a4-b04e-4780-8dab-67a4044fba24,0.0,8.7,8.5,male,NoGlasses,139,139,0.7,0.7,0.5,0.0
country,Country,1UTPBmNbXNTittyMJrNkvw,Blake Shelton,contemporary country;country;country christmas;country road;pop christmas,1,2f070928-c90c-4f64-9ff9-26c332fdfba8,0.0,-1.2,-2.3,male,NoGlasses,219,219,0.7,0.6,0.6,0.0
country,Country,7tje8UB3cuR1ZfeJx2U38T,Logan Mize,contemporary country;country;country road;lift kit;modern country rock;outlaw country;redneck;texas country,1,5432b6ee-a9e1-4fe4-aa45-b3f5e4cd858c,0.0,-32.7,-25.3,male,NoGlasses,66,66,0.5,0.4,0.5,0.995
country,Country,0oBEeN6BCxEgMogzThqrPf,Big & Rich,contemporary country;country;country christmas;country road;modern country rock;redneck,0,,,,,,,,,,,,
country,Country,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,contemporary country;country road;modern country rock,2,4d061b49-21e3-4452-9324-10115fa9fbe7,0.0,1.2,0.6,male,NoGlasses,133,133,0.4,0.6,0.4,0.0
country,Country,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,contemporary country;country road;modern country rock,2,2d0860d8-0cc9-4853-b808-b8969e410e25,0.0,-2.8,-0.6,male,NoGlasses,116,116,0.2,0.2,0.1,0.008
country,Country,4BYxqVkZyFjtik7crYLg5Q,Chris Young,contemporary country;country;country road;modern country rock,1,d0550c10-8352-4e22-a858-6e6f8b697774,0.0,1.9,1.3,male,NoGlasses,216,216,0.5,0.6,0.6,0.0
country,Country,3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,contemporary country;country;country christmas;country road;country rock;nashville sound;traditional country,1,0bf42987-8e76-4cb2-bac5-f1fc5e1991ec,0.0,-3.3,-6.2,male,NoGlasses,80,80,0.0,0.0,0.0,0.851
country,Country,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,contemporary country;country;country dawn;country road,1,73fff642-a812-4b48-af3d-390e7b0aee46,0.0,-0.9,-8.9,female,NoGlasses,65,65,0.0,0.0,0.0,0.0
country,Country,0GAapPTQR8KFJxrNZOKksy,Ryan Kinder,contemporary country;lift kit,0,,,,,,,,,,,,
country,Country,68abRTdO4meYReMWHvBYb0,Chris Lane,contemporary country;country;country road;lift kit;modern country rock,1,44d59bd0-192a-4b6f-9631-a55356ee5cc7,0.0,-18.3,-23.1,male,NoGlasses,91,91,0.8,0.7,0.6,0.133
country,Country,0u2FHSq3ln94y5Q57xazwf,Keith Urban,australian country;contemporary country;country;country christmas;country road;neo mellow;pop rock,1,93118828-5535-4a81-9572-cdb040ce5000,0.0,-3.2,-1.3,male,NoGlasses,464,464,0.2,0.4,0.2,0.0
country,Country,4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,contemporary country;country;country christmas;country dawn;country road;dance pop;neo mellow;pop;pop christmas;post-teen pop,1,0a884389-05b6-42b7-a446-f8704005a669,0.0,0.3,1.3,female,NoGlasses,129,129,0.0,0.0,0.0,0.047
country,Country,0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,contemporary country;country;country christmas;country road,1,b2faaef4-dca2-41af-a6fe-1fd86bf7393e,0.0,-29.5,1.0,male,NoGlasses,75,75,0.5,0.5,0.4,0.002
country,Country,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,boy band;dance pop;europop;pop;pop christmas;post-teen pop,1,d70239fa-46a0-4c51-8fb8-a4fd1a0ef3ae,0.0,-20.6,-15.2,male,NoGlasses,37,37,0.7,0.6,0.3,0.003
country,Country,3CygdxquGHurS7f9LjNLkv,Little Big Town,contemporary country;country;country christmas;country dawn;country road;modern country rock,1,50d5d929-acb7-40b9-a4fa-582eb114c1e1,0.0,4.5,-30.7,female,NoGlasses,40,40,0.0,0.0,0.0,1.0
country,Country,2ySHS7UojGu20XfUPaBlyu,Devin Dawson,,1,fa2ad81d-04f2-495c-929c-73c6b846650e,0.0,-15.3,-24.7,male,NoGlasses,152,152,0.3,0.3,0.1,0.0
country,Country,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,christian dance;contemporary country;country;country road;modern country rock,5,e1054598-3f2b-40ad-ac99-4ca0c056b94d,0.0,11.0,6.3,male,NoGlasses,58,58,0.9,0.7,0.6,0.444
country,Country,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,christian dance;contemporary country;country;country road;modern country rock,5,95c5b970-73d7-49eb-bf01-9795c9a427ed,0.0,-0.9,2.2,male,NoGlasses,55,55,0.5,0.6,0.2,0.235
country,Country,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,christian dance;contemporary country;country;country road;modern country rock,5,6ee2719e-e53e-44f9-9509-bb0bef2b7674,0.0,-2.0,7.7,male,NoGlasses,55,55,0.1,0.1,0.2,0.157
country,Country,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,christian dance;contemporary country;country;country road;modern country rock,5,4637f5eb-2906-428a-af5d-1f263c63a2e6,0.0,3.2,5.2,male,NoGlasses,55,55,0.8,0.6,0.5,0.01
country,Country,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,christian dance;contemporary country;country;country road;modern country rock,5,152f5f3a-58c6-4f59-8e5f-32ced57cb124,0.0,-19.1,-2.4,male,NoGlasses,54,54,0.7,0.7,0.5,0.742
country,Country,6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,contemporary country;country;country road,1,fc733d59-3fbf-4ffe-8ad8-1cd6a2e1a162,0.0,26.7,-4.0,female,NoGlasses,115,115,0.0,0.0,0.0,0.003
country,Country,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,contemporary country;country;country road;modern country rock,1,65467ba7-1e1d-449c-b0a7-7cb95a8ff176,0.0,-2.6,-7.7,male,NoGlasses,122,122,0.4,0.6,0.7,0.187
country,Country,3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,contemporary country;country;country road;modern country rock,1,601e9b52-4bc0-48d2-a77c-59c834aa7280,0.0,-1.0,2.8,male,NoGlasses,112,112,0.7,0.6,0.4,0.0
country,Country,1v3tdpIdBSW14rHUfiEVOv,Lauren Alaina,contemporary country;country;country dawn;country road;modern country rock,1,e291f853-abca-45cc-9fe6-85c9698ab38a,0.0,3.7,-0.9,female,NoGlasses,71,71,0.0,0.0,0.0,0.002
country,Country,2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,contemporary country,0,,,,,,,,,,,,
country,Country,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,contemporary country;country;country christmas;country road;pop christmas;pop rock,0,,,,,,,,,,,,
country,Country,7lDVEkjIURPMyUYwoQRrpw,Ryan Hurd,contemporary country;lift kit;modern country rock,1,a0080214-f44f-4133-94c6-33065bd4e21d,0.0,-11.9,12.1,male,NoGlasses,211,211,0.7,0.6,0.4,0.973
country,Country,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,contemporary country;country;country road,1,babb4d5d-9351-4fa2-b2f6-4c102ca65960,0.0,2.6,-1.7,male,NoGlasses,409,409,0.6,0.5,0.5,0.0
country,Country,5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,contemporary country;country;country road;modern country rock,1,12bbb32e-5229-4e09-9821-e45bbf6a372c,0.0,-1.0,8.1,male,NoGlasses,169,169,0.4,0.5,0.4,0.0
country,Country,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,contemporary country;country;country christmas;country road;modern country rock;neo mellow;pop rock,2,3166812b-bad2-4dc8-90e2-bdf53d1a347f,0.0,-0.6,-6.6,male,NoGlasses,53,53,0.0,0.0,0.0,0.003
country,Country,7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,contemporary country;country;country christmas;country road;modern country rock;neo mellow;pop rock,2,019a8e08-cf8b-4947-a278-f4d1edb4da40,0.0,15.1,-1.1,male,NoGlasses,44,44,0.4,0.7,0.7,0.0
country,Country,32WkQRZEVKSzVAAYqukAEA,Lady Antebellum,contemporary country;country;country christmas;country dawn;country road;neo mellow;pop;pop christmas;pop rock,2,5af64917-c0d1-4d56-84e3-555d5c489622,0.0,-10.9,-10.5,male,NoGlasses,69,69,0.7,0.7,0.5,0.551
country,Country,32WkQRZEVKSzVAAYqukAEA,Lady Antebellum,contemporary country;country;country christmas;country dawn;country road;neo mellow;pop;pop christmas;pop rock,2,e4a36f8b-6f7c-4101-bdf5-806c8a3f6548,0.0,2.2,5.3,female,NoGlasses,64,64,0.0,0.0,0.0,1.0
country,Country,6ghiFYcwn2Vzl6K50U0UPz,Michael Ray,contemporary country;country;country road;lift kit;modern country rock,1,5dd8e342-dd05-4f07-833d-895776291a5b,0.0,-11.9,8.9,male,NoGlasses,257,257,0.2,0.2,0.2,0.135
country,Country,2IvkS5MXK0vPGnwyJsrEyV,Eric Church,contemporary country;country;country road;modern country rock,1,767448ac-29a1-40e6-a018-a713ae0d454d,0.0,-8.5,-12.0,male,Sunglasses,93,93,0.5,0.6,0.3,0.0
country,Country,1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,contemporary country;country;country road;modern country rock,0,,,,,,,,,,,,
country,Country,3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,contemporary country;country road;modern country rock;redneck,1,17599fca-5340-4164-afb2-a94eadfe5e94,0.0,2.7,1.5,male,NoGlasses,183,183,0.2,0.0,0.1,0.0
country,Country,4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,contemporary country;country;country road;modern country rock;redneck,1,cde12257-4770-4efb-b6f0-9b9d394da59a,0.0,-20.6,-6.5,male,NoGlasses,90,90,0.0,0.0,0.1,0.865
country,Country,7k7mCkZfVpQUXTgSowcpej,Alyssa Micaela,,1,4a759ecc-a5f4-4ebf-a23a-606972bd782c,0.0,17.6,-16.5,female,NoGlasses,174,174,0.0,0.0,0.0,1.0
country,Country,1E2AEtxaFaJtH0lO7kgNKw,Russell Dickerson,contemporary country;country;country road;modern country rock,1,483a7b63-650d-4ada-b1b6-a3213a2e4db7,0.0,4.7,-0.1,male,NoGlasses,98,98,0.1,0.3,0.0,0.0
country,Country,1YSoHvvSAY0oOJW7VxJx3M,Trent Harmon,contemporary country,1,ba05a58f-6740-408e-a7a3-bd4fe45afe86,0.0,-11.5,-5.3,male,NoGlasses,107,107,0.5,0.4,0.5,0.0
country,Country,0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,contemporary country;country;country road;modern country rock;redneck,1,c314c576-ce91-4e55-9191-65a48aab9f20,0.0,24.5,-8.7,male,NoGlasses,86,86,0.0,0.0,0.0,0.329
country,Country,718COspgdWOnwOFpJHRZHS,Luke Combs,contemporary country;country;country road;modern country rock;redneck,0,,,,,,,,,,,,
country,Country,2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,contemporary country;country;country road;modern country rock;redneck,1,ac727bbb-afef-4037-a103-4c42cc5378e9,0.0,-1.1,2.3,male,NoGlasses,108,108,0.7,0.6,0.7,0.002
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,141ef832-6b59-47fb-95dd-f0e99f66c2bb,0.0,3.3,10.8,male,NoGlasses,69,69,1.0,0.8,0.8,0.0
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,85bdbd01-5a35-4f30-9148-4855e937a1e4,0.0,12.1,-6.7,male,NoGlasses,64,64,1.0,0.7,0.9,0.0
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,32090836-99c9-4201-8b54-3f0b8970a469,0.0,-3.3,1.1,male,NoGlasses,60,60,0.5,0.4,0.4,0.116
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,6275e0bf-5344-4d20-858d-43c2ac15cc4a,0.0,15.2,-3.6,male,NoGlasses,57,57,0.5,0.5,0.4,0.01
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,f1e872e6-e2a1-4810-b099-a2fe1a518f59,0.0,-4.2,8.2,male,NoGlasses,56,56,1.0,0.8,0.7,0.005
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,e669d3f1-1e27-4233-97a5-daf3672bf893,0.0,11.0,3.2,male,NoGlasses,53,53,0.8,0.6,0.4,0.364
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,322c6c9b-efe3-4e7c-8023-104b1ba0e42a,0.0,-9.5,-2.9,male,NoGlasses,51,51,0.1,0.1,0.1,0.03
country,Country,6yJCxee7QumYr820xdIsjo,Zac Brown Band,contemporary country;country;country road;modern country rock,8,07e8d4d6-cebc-4beb-bdb2-8b1f2ff2e370,0.0,-6.3,-1.5,male,NoGlasses,51,51,0.9,0.6,0.7,0.002
country,Country,2dEZtPJFspWetycGtouit2,Seth Ennis,contemporary country;lift kit,1,65c171b5-4a83-416a-b521-ec343d1387e4,0.0,8.3,12.4,male,NoGlasses,101,101,0.1,0.3,0.1,0.067
country,Country,1nf0nRF0W4ybnJdda00pKY,The Swon Brothers,contemporary country;country;country road;lift kit;modern country rock,0,,,,,,,,,,,,
country,Country,5BKzvAPtNXnt0LwzGvKOH3,Aaron Watson,contemporary country;country;country road;deep texas country;lift kit;modern country rock;outlaw country;redneck;texas country;traditional country,0,,,,,,,,,,,,
country,Country,5lRB3MAJfKzlt7dgYMHWgY,Dylan Schneider,contemporary country;lift kit,1,5b3d3434-63be-425a-84a3-5f15a58edca4,0.0,-33.8,-2.6,male,NoGlasses,134,134,0.1,0.0,0.0,0.0
country,Country,3jYolGVCwXgJYEr3GL8FCb,Clayton Anderson,contemporary country;country road;lift kit;modern country rock;redneck,1,8e2dc958-971b-41a0-b98d-707d8f213067,0.0,-30.1,-1.3,male,NoGlasses,157,157,0.2,0.0,0.0,0.015
country,Country,4bbloxL2d1IeYwuT2eIgib,Casey Donahew,contemporary country;country road;deep texas country;lift kit;modern country rock;outlaw country;redneck;texas country,1,2f7278e0-8f0a-4ee2-92b2-a09fe7fc859f,0.0,-13.1,-12.5,male,NoGlasses,183,183,0.3,0.4,0.4,0.0
country,Country,1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,contemporary country;country;country road;modern country rock;redneck,1,2e9048ee-4b34-443b-866d-0e1acd44191a,0.0,-1.7,-1.4,male,NoGlasses,390,390,0.2,0.1,0.1,0.0
country,Country,1DTZRmlVZBxx2wRQBtx6yi,Midland,,2,4dd015eb-9b7c-4b8e-8407-25d61ed9d34b,0.0,19.8,-9.1,male,NoGlasses,65,65,0.8,0.7,0.5,0.001
country,Country,1DTZRmlVZBxx2wRQBtx6yi,Midland,,2,7432f966-c10c-47dd-b94e-934e449ae0b3,0.0,-4.4,-10.2,male,NoGlasses,54,54,0.5,0.6,0.4,0.0
country,Country,4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,deep talent show;lift kit,1,0bee43de-471a-408f-9da5-2120d9314e61,0.0,-11.2,-2.8,male,NoGlasses,104,104,0.2,0.1,0.2,0.006
country,Country,7dMEBGtGI6O7PoTEucAaBT,Ryan Griffin,,0,,,,,,,,,,,,
country,Country,026v3mvWdRvVdjL67VBySh,Mike Ryan,deep texas country;lift kit;modern country rock;outlaw country;texas country,1,35cefa74-bd0c-4c9f-b2af-bfb1b80826cf,0.0,27.1,-7.4,male,NoGlasses,98,98,0.7,0.6,0.5,0.0
country,Country,17ewtqMhsRUPRdhpYLzMxg,Adam Sanders,contemporary country;country;country road;lift kit;modern country rock,1,3ad0a85f-4fc7-44f7-b36c-886f167c55a2,0.0,-1.3,-4.6,male,NoGlasses,88,88,0.0,0.0,0.0,0.237
country,Country,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,contemporary country;country;country road;modern country rock;pop rock;redneck,1,454e310d-73b2-4054-b483-09cc7496655e,0.0,-3.3,6.4,male,NoGlasses,176,176,0.4,0.5,0.2,1.0
country,Country,57j4P8xLdocRo4pr8my0ow,Adam Craig,lift kit;modern country rock,1,187d7ba5-c240-4897-bda3-501a8ba061dc,0.0,-11.7,11.1,male,NoGlasses,146,146,0.1,0.2,0.1,0.072
country,Country,4sIl4BTo9l9KqEi0Y3RE72,Carly Pearce,,0,,,,,,,,,,,,
country,Country,7sKxqpSqbIzphAKAhrqvlf,Walker Hayes,contemporary country;country road;lift kit;modern country rock,1,b40fc492-5c00-47ba-8add-486021e0af0d,0.0,-0.8,-1.7,male,NoGlasses,205,205,0.3,0.3,0.2,0.0
country,Country,2RAxDajCDq2lLjsd9JTFoB,Haley Georgia,,0,,,,,,,,,,,,
country,Country,1FQXio7XougvCvKLIu0CCk,Tucker Beathard,contemporary country;country road;lift kit;modern country rock;redneck,1,ebd2b9b6-f102-49ab-83b4-cbd08f465603,0.0,0.9,-0.9,male,NoGlasses,156,156,0.0,0.0,0.0,0.186
country,Country,0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,contemporary country;country;country road;lift kit;modern country rock;redneck,1,4d6e8580-4d2b-4ac5-bb90-276fe0de5dc8,0.0,19.5,8.7,male,NoGlasses,171,171,0.3,0.2,0.1,0.028
country,Country,03tfKFHhDoDqF73vCI3cxn,William Michael Morgan,contemporary country;country road;lift kit;modern country rock,1,fd56be34-84db-4ef9-90c6-c9ada0ec3036,0.0,-4.0,-10.8,male,NoGlasses,510,510,0.4,0.0,0.0,0.0
country,Country,4EvpjRZNR6ZzxqYPwJ2FmH,David Fanning,contemporary country;lift kit,1,2894ef64-79f8-43e2-807f-1cc656d3dd06,0.0,16.2,3.7,male,NoGlasses,200,200,0.2,0.3,0.4,0.001
country,Country,5ko56X4u667qvCekZkcWHF,Haley & Michaels,contemporary country;lift kit,2,f9aac2e0-53b3-44b0-b3ca-a9ccac05685c,0.0,-9.4,4.0,male,NoGlasses,49,49,0.6,0.4,0.2,0.0
country,Country,5ko56X4u667qvCekZkcWHF,Haley & Michaels,contemporary country;lift kit,2,82a738c4-ecc9-4857-9740-62f5d3bec36d,0.0,16.7,-5.7,female,NoGlasses,48,48,0.0,0.0,0.0,0.018
country,Country,6NBjdxIPyMnOSmkkwd5UZT,Temecula Road,,3,b21d9764-b8ec-45e1-9a25-7dad9ec0a61c,0.0,-18.8,-11.9,male,NoGlasses,146,146,0.3,0.0,0.1,0.687
country,Country,6NBjdxIPyMnOSmkkwd5UZT,Temecula Road,,3,08c35d15-9d67-4943-8b32-02d977fe89dc,0.0,-2.4,-1.5,female,NoGlasses,141,141,0.0,0.0,0.0,0.469
country,Country,6NBjdxIPyMnOSmkkwd5UZT,Temecula Road,,3,5c2d6a9f-e509-44d3-aafa-62296eb40ce5,0.0,15.0,24.3,female,NoGlasses,133,133,0.0,0.0,0.0,0.977
country,Country,63t3EqMeymxd4CM85RqsCd,Steve Moakler,acoustic pop;contemporary country;indiecoustica;lift kit;neo mellow,1,215e248b-e539-49e3-8ebc-bcf390c84caf,0.0,16.5,-11.2,male,NoGlasses,145,145,0.6,0.4,0.5,1.0
country,Country,5jfImMkUYyViFJrhdfYt1c,Austin Burke,contemporary country;lift kit,1,e894d49d-2840-4964-b6be-265ace74267b,0.0,2.2,13.5,male,NoGlasses,235,235,0.0,0.2,0.0,0.0
country,Country,4PRfc0tn0HR0GhzWHHckLt,Cale Dodds,contemporary country;lift kit;modern country rock,0,,,,,,,,,,,,
country,Country,08qaG5crPMPF7i0h2wORk5,Drew Baldridge,contemporary country;country road;lift kit;modern country rock,1,c04ccce0-ff6b-49e9-9a75-6c1b4a0c9f33,0.0,21.5,-12.8,male,NoGlasses,163,163,0.3,0.4,0.4,0.999
country,Country,29ijED2bnnprp2TciAK1aO,Drake White,contemporary country;country road;lift kit;modern country rock,1,0e9e5f1e-a0f6-4d8a-90fc-bba27aebecd8,0.0,8.2,-9.3,male,NoGlasses,83,83,0.7,0.6,0.5,0.0
country,Country,0GzIauSfKRc5BlNXpTWAGz,Jessie James Decker,contemporary country;country road;modern country rock,1,3649fd6e-3738-4d4f-9b14-93aeea18dc9d,0.0,-25.5,10.2,female,NoGlasses,86,86,0.0,0.0,0.0,0.035
country,Country,5IcGbIAgdns0R5EJKHMjCQ,LOCASH,contemporary country;country christmas;country road;lift kit;modern country rock;redneck,2,7089da39-760d-4c9a-b19a-a6aaced7b4eb,0.0,13.6,11.8,male,NoGlasses,150,150,0.5,0.3,0.4,0.059
country,Country,5IcGbIAgdns0R5EJKHMjCQ,LOCASH,contemporary country;country christmas;country road;lift kit;modern country rock;redneck,2,f7a19edd-be31-42f8-abb6-c0b37b8db547,0.0,-1.3,2.4,male,NoGlasses,119,119,0.9,0.6,0.6,0.001
country,Country,55RI2GNCfyXr0f14uIdhwd,A Thousand Horses,contemporary country;country;country road;lift kit;modern country rock;redneck,4,bb7eaae3-e94e-4af3-906a-c381938309cd,0.0,3.4,-8.0,male,NoGlasses,66,66,0.8,0.6,0.7,0.0
country,Country,55RI2GNCfyXr0f14uIdhwd,A Thousand Horses,contemporary country;country;country road;lift kit;modern country rock;redneck,4,733c66da-08d5-4567-9be7-7228edd34020,0.0,1.2,-8.9,male,NoGlasses,63,63,0.3,0.6,0.4,0.0
country,Country,55RI2GNCfyXr0f14uIdhwd,A Thousand Horses,contemporary country;country;country road;lift kit;modern country rock;redneck,4,cb8e2d2a-1056-4356-a378-61d0aee77af5,0.0,3.6,8.7,male,NoGlasses,58,58,0.8,0.7,0.7,0.0
country,Country,55RI2GNCfyXr0f14uIdhwd,A Thousand Horses,contemporary country;country;country road;lift kit;modern country rock;redneck,4,8396ce6a-d3f1-4016-aa12-cfb80f8d14f5,0.0,-12.2,1.3,male,NoGlasses,56,56,0.2,0.2,0.1,0.0
country,Country,5wCYmeBtrQWxKmOBsXx3et,Jess Moskaluke,canadian country;channel pop;country christmas;viral pop,1,07d588ff-acfd-4ecf-ae9c-865b765c4737,0.0,-1.9,5.4,female,NoGlasses,112,112,0.0,0.0,0.0,0.852
country,Country,6jb3bTBWDo0CYqNuvIcyJe,Alee,,1,814ee145-4769-426a-9843-0987378238fb,0.0,7.6,17.0,female,NoGlasses,85,85,0.0,0.0,0.0,0.001
country,Country,0ol2YEW9hEgLLF9UyDCB4d,Christina Taylor,,1,94bef57a-c21b-4f35-812e-5f3fba03e021,0.0,-0.1,0.1,female,NoGlasses,178,178,0.0,0.0,0.0,0.007
country,Country,1hB4sZ49ocIuwxPEBIV35m,Travis Collins,australian country,1,29e7fb60-e23f-4551-97a8-79d2732dc11b,0.0,18.4,-14.7,male,NoGlasses,174,174,0.5,0.6,0.2,0.001
country,Country,720fJ5sGqAOhvU2IUypqIr,Lennon & Maisy,canadian country;country christmas;viral pop,2,e29c7f78-8294-45d4-8f3a-408ba02df9fd,0.0,-1.4,-5.6,female,NoGlasses,143,143,0.0,0.0,0.0,0.0
country,Country,720fJ5sGqAOhvU2IUypqIr,Lennon & Maisy,canadian country;country christmas;viral pop,2,19f0851a-f938-441b-84b4-eb1cb4a19031,0.0,1.2,-10.2,female,NoGlasses,124,124,0.0,0.0,0.0,1.0
country,Country,03a5eVjzFyQlR4XyVSwt4t,Love and Theft,contemporary country;country;country road;lift kit;modern country rock,2,50992b85-86e3-4353-88d4-caab51a5568e,0.0,-3.6,-7.0,male,NoGlasses,109,109,0.6,0.7,0.3,0.0
country,Country,03a5eVjzFyQlR4XyVSwt4t,Love and Theft,contemporary country;country;country road;lift kit;modern country rock,2,2f0e2ee3-f622-4f57-ab96-7410b5334ff4,0.0,-8.6,26.4,male,NoGlasses,100,100,0.2,0.5,0.2,0.0
country,Country,3FKSNTDo480gbDePzxc3y3,Sammy Arriaga,lift kit,1,5027ee51-55c1-40b8-b9a5-a59dc717f447,0.0,13.4,-11.5,male,NoGlasses,122,122,0.3,0.5,0.3,0.003
country,Country,3TiUMPXO9xfV406Vv8qYXq,Hunter Phelps,lift kit,1,23446b8b-328a-423b-90b5-234428c6ef21,0.0,12.3,9.2,male,NoGlasses,40,40,0.5,0.4,0.5,1.0
country,Country,2YcTXkrGXpftY9AR0BKEz0,Bailey Bryan,,0,,,,,,,,,,,,
country,Country,1w9VjfHGE5qPLJQy3dKups,Gord Bamford,canadian country;contemporary country;country;country christmas;country road;lift kit;modern country rock,0,,,,,,,,,,,,
country,Country,6KdRXEnkaZ5m5a6XcvWGP7,Ryan Follese,lift kit,1,d4df6ca5-54ad-429f-ae3e-1a00eb33b465,0.0,11.0,23.8,male,NoGlasses,143,143,0.5,0.2,0.2,0.032
country,Country,0FvJm0y2eHw0aPkLLU3sIG,Filmore,lift kit,0,,,,,,,,,,,,
country,Country,51DxbDab1MqeidmQq8TU2g,Jacob Davis,lift kit,1,701abd3a-250f-47c9-829d-e9668c7cee18,0.0,5.7,6.8,male,NoGlasses,140,140,0.5,0.3,0.3,0.015
country,Country,2lRH2dgU5Kk4Bc5phmII4T,LANCO,contemporary country;country road;lift kit;modern country rock,5,e5f8a078-cf40-4e9e-81c1-5afba473909b,0.0,-13.1,-1.1,male,NoGlasses,94,94,0.4,0.5,0.5,0.0
country,Country,2lRH2dgU5Kk4Bc5phmII4T,LANCO,contemporary country;country road;lift kit;modern country rock,5,26ddd3ac-7aba-41d2-aab4-72f65d8f8c0d,0.0,0.0,-0.1,male,NoGlasses,89,89,0.3,0.3,0.3,0.001
country,Country,2lRH2dgU5Kk4Bc5phmII4T,LANCO,contemporary country;country road;lift kit;modern country rock,5,e44ab58f-8de6-4f70-97c7-0f769fef0817,0.0,3.6,-1.2,male,NoGlasses,88,88,0.1,0.0,0.2,0.0
country,Country,2lRH2dgU5Kk4Bc5phmII4T,LANCO,contemporary country;country road;lift kit;modern country rock,5,0b1c9893-0d04-4ff1-bf7c-5ef8eb58775d,0.0,21.1,3.1,male,NoGlasses,77,77,0.6,0.5,0.8,0.0
country,Country,2lRH2dgU5Kk4Bc5phmII4T,LANCO,contemporary country;country road;lift kit;modern country rock,5,2bfb4feb-fbeb-4400-9edd-8d1882bf699a,0.0,-20.2,-5.2,male,NoGlasses,71,71,0.5,0.2,0.3,0.0
